TAG6082	fig|1094508.3.peg.158	Tsac_0157	-	-	-	-	-	-	Novel D-tagaturonate epimerase
TAG6083	fig|1094508.3.peg.163	Tsac_0162	-	-	-	-	-	-	Altronate dehydratase (EC 4.2.1.7)
TAG6122	fig|1094508.3.peg.1133,fig|1094508.3.peg.182,fig|1094508.3.peg.2244	Tsac_1121,Tsac_0182,Tsac_2216	-	-	-	-	-	-	Mobile element protein
TAG6142	fig|1094508.3.peg.2197	Tsac_2170	-	-	-	-	-	-	Phosphoenolpyruvate carboxykinase
TAG6192	fig|1094508.3.peg.1464	Tsac_1443	-	-	fig|394503.7.peg.3273	Ccel_3193	-	-	Transcriptional regulator, GntR family
TAG6201	fig|1094508.3.peg.155	Tsac_0154	-	-	-	-	-	-	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)
TAG6228	-	-	-	-	fig|394503.7.peg.1254	Ccel_1214	-	-	Oxidoreductase, short-chain dehydrogenase/reductase family
TAG6232	-	-	fig|203119.11.peg.2495,fig|203119.11.peg.2820	Cthe_2344,Cthe_2648	-	-	-	-	Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-)
TAG6239	fig|1094508.3.peg.366	Tsac_0363	-	-	fig|394503.7.peg.916	Ccel_0883	fig|31899.10.peg.2805	2805	Polysaccharide deacetylase
TAG6244	fig|1094508.3.peg.1007	Tsac_0996	fig|203119.11.peg.2904	Cthe_2730	fig|394503.7.peg.334	Ccel_0318	fig|31899.10.peg.1269	1269	Translation elongation factor Tu
TAG6249	-	-	fig|203119.11.peg.1621,fig|203119.11.peg.559	Cthe_1528,Cthe_0537	fig|394503.7.peg.1189	Ccel_1153	-	-	ABC transporter-like sensor linked response regulator Cphy_3334
TAG6269	fig|1094508.3.peg.616	Tsac_0608	-	-	-	-	-	-	hypothetical protein
TAG6279	fig|1094508.3.peg.34	Tsac_0033	-	-	-	-	-	-	Hypothetical protein TEPIRE1_21570
TAG6286	fig|1094508.3.peg.2309	Tsac_2280	-	-	-	-	-	-	VrlJ
TAG6293	fig|1094508.3.peg.1418	Tsac_1399	fig|203119.11.peg.440	Cthe_0415	-	-	-	-	Polypeptide composition of the spore coat protein CotJB
TAG6294	-	-	fig|203119.11.peg.2588	Cthe_2434	-	-	-	-	Electron transport complex protein RnfA
TAG6298	fig|1094508.3.peg.1317	Tsac_1303	fig|203119.11.peg.584	Cthe_0561	fig|394503.7.peg.1567	Ccel_1523	fig|31899.10.peg.2777	2777	FAD:protein FMN transferase (EC 2.7.1.180)
TAG6307	fig|1094508.3.peg.2533	Tsac_2498	-	-	-	-	-	-	hypothetical protein
TAG6325	-	-	-	-	fig|394503.7.peg.1020	Ccel_0986	-	-	3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)
TAG6355	fig|1094508.3.peg.2648	Tsac_2612	-	-	-	-	fig|31899.10.peg.969	969	Two-component system sensor histidine kinase
TAG6371	fig|1094508.3.peg.435	Tsac_0431	-	-	-	-	-	-	hypothetical protein
TAG6387	-	-	fig|203119.11.peg.768	Cthe_0730	-	-	-	-	FIG00524392: hypothetical protein
TAG6390	fig|1094508.3.peg.2069	Tsac_2043	fig|203119.11.peg.1680,fig|203119.11.peg.2058	Cthe_1583,Cthe_1943	fig|394503.7.peg.1061	Ccel_1028	fig|31899.10.peg.2285	2285	Deoxyribose-phosphate aldolase (EC 4.1.2.4)
TAG6394	fig|1094508.3.peg.120	Tsac_0119	fig|203119.11.peg.3211	Cthe_3000	fig|394503.7.peg.2175	Ccel_2117	fig|31899.10.peg.1978	1978	Probable low-affinity inorganic phosphate transporter
TAG6405	-	-	fig|203119.11.peg.2411	Cthe_2266	-	-	-	-	V-type ATP synthase subunit F (EC 3.6.3.14)
TAG6420	fig|1094508.3.peg.1059	Tsac_1047	fig|203119.11.peg.1879	Cthe_1782	fig|394503.7.peg.823	Ccel_0795	fig|31899.10.peg.2615	2615	SSU ribosomal protein S9p (S16e)
TAG6456	fig|1094508.3.peg.989	Tsac_0978	fig|203119.11.peg.1889	Cthe_1791	fig|394503.7.peg.341	Ccel_0325	fig|31899.10.peg.2339	2339	Protein-arginine kinase activator protein McsA
TAG6478	fig|1094508.3.peg.1224	Tsac_1210	-	-	fig|394503.7.peg.1687	Ccel_1638	-	-	Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), ADP-binding subunit DhaL
TAG6479	-	-	-	-	-	-	fig|31899.10.peg.2858	2858	CBS domain protein
TAG6505	fig|1094508.3.peg.1281,fig|1094508.3.peg.2601	Tsac_1267,Tsac_2565	-	-	-	-	-	-	PTS system, cellobiose-specific IIC component
TAG6534	fig|1094508.3.peg.1628	Tsac_1607	-	-	-	-	-	-	putative membrane protein
TAG6540	fig|1094508.3.peg.1135	Tsac_1123	fig|203119.11.peg.1169	Cthe_1109	fig|394503.7.peg.1099	Ccel_1066	fig|31899.10.peg.196	196	Uncharacterized membrane protein, YraQ family
TAG6564	-	-	fig|203119.11.peg.1199	Cthe_1139	-	-	-	-	hypothetical protein
TAG6593	fig|1094508.3.peg.2692	Tsac_2654	fig|203119.11.peg.1544,fig|203119.11.peg.2427	Cthe_1457,Cthe_2279	fig|394503.7.peg.1680,fig|394503.7.peg.2663,fig|394503.7.peg.919	Ccel_1631,Ccel_2588,Ccel_0886	fig|31899.10.peg.2460	2460	ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)
TAG6600	fig|1094508.3.peg.125	Tsac_0124	fig|203119.11.peg.3186	Cthe_2981	-	-	-	-	
TAG6610	-	-	-	-	fig|394503.7.peg.3410	Ccel_3334	-	-	ABC transporter, ATP-binding protein (cluster 13, osmolytes)
TAG6617	-	-	fig|203119.11.peg.2982	Cthe_2800	fig|394503.7.peg.3265	Ccel_3185	-	-	Cystathionine beta-lyase, type II (EC 4.4.1.8)
TAG6649	-	-	fig|203119.11.peg.1830	Cthe_1732	-	-	-	-	hypothetical protein
TAG6664	fig|1094508.3.peg.2452	-	-	-	-	-	-	-	hypothetical protein
TAG6665	fig|1094508.3.peg.2453	Tsac_2418	-	-	-	-	-	-	hypothetical protein
TAG6666	-	-	fig|203119.11.peg.1813	Cthe_1716	-	-	-	-	phage head-tail adaptor, putative
TAG6671	-	-	fig|203119.11.peg.1734	Cthe_1637	fig|394503.7.peg.2926	Ccel_2840	-	-	virulence-related protein
TAG6672	fig|1094508.3.peg.817	Tsac_0810	-	-	fig|394503.7.peg.1180	Ccel_1144	-	-	CoA-disulfide reductase (EC 1.8.1.14) / Disulfide bond regulator
TAG6675	-	-	fig|203119.11.peg.1736,fig|203119.11.peg.1827	Cthe_1638,Cthe_1729	fig|394503.7.peg.2928	Ccel_2842	-	-	Adenine-specific methyltransferase (EC 2.1.1.72)
TAG6678	-	-	-	-	fig|394503.7.peg.2931	Ccel_2845	-	-	Phage endonuclease
TAG6692	-	-	fig|203119.11.peg.1839	Cthe_1743	-	-	-	-	hypothetical protein
TAG6693	-	-	fig|203119.11.peg.1842	Cthe_1746	-	-	-	-	hypothetical protein
TAG6700	fig|1094508.3.peg.1731	Tsac_1707	-	-	-	-	fig|31899.10.peg.1873	1873	Orotate phosphoribosyltransferase (EC 2.4.2.10)
TAG6730	-	-	fig|203119.11.peg.2670	-	-	-	-	-	DNA topoisomerase III (EC 5.99.1.2)
TAG6775	fig|1094508.3.peg.2539	Tsac_2504	-	-	-	-	-	-	PTS system, gluconate-specific IID component
TAG6816	fig|1094508.3.peg.1558	Tsac_1537	-	-	-	-	-	-	Polymer-forming bactofilin
TAG6844	-	-	fig|203119.11.peg.2965	Cthe_2784	fig|394503.7.peg.3279	Ccel_3199	fig|31899.10.peg.129	129	Uncharacterized corrinoid protein
TAG6851	fig|1094508.3.peg.1073	Tsac_1062	-	-	-	-	-	-	Uncharacterized secreted protein associated with spyDAC
TAG6853	-	-	fig|203119.11.peg.3400	Cthe_3184	-	-	-	-	Trk potassium uptake system protein TrkH
TAG6861	fig|1094508.3.peg.1890	Tsac_1865	fig|203119.11.peg.705	Cthe_0672	fig|394503.7.peg.1807	Ccel_1755	fig|31899.10.peg.1827	1827	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)
TAG6862	fig|1094508.3.peg.559	Tsac_0553	fig|203119.11.peg.2524	Cthe_2372	fig|394503.7.peg.2	Ccel_0002	fig|31899.10.peg.376	376	DNA polymerase III beta subunit (EC 2.7.7.7)
TAG6866	fig|1094508.3.peg.658	Tsac_0649	fig|203119.11.peg.2228	Cthe_2100	fig|394503.7.peg.171,fig|394503.7.peg.3150	Ccel_0164,Ccel_3070	fig|31899.10.peg.570	570	Transition state regulatory protein AbrB
TAG6871	fig|1094508.3.peg.915	Tsac_0905	-	-	-	-	-	-	D-octopine dehydrogenase (EC 1.5.1.11)
TAG6928	fig|1094508.3.peg.2682	Tsac_2645	-	-	fig|394503.7.peg.1326	Ccel_1285	-	-	Cobalt-precorrin-8 methylmutase (EC 5.4.99.60)
TAG6929	fig|1094508.3.peg.2679	Tsac_2642	-	-	-	-	-	-	Cobalt-precorrin-6B C15-methyltransferase
TAG6958	-	-	fig|203119.11.peg.801	Cthe_0759	fig|394503.7.peg.743	Ccel_0719	fig|31899.10.peg.1455	1455	Uncharacterized homolog of the cytoplasmic domain of flagellar protein FhlB
TAG7018	fig|1094508.3.peg.1143,fig|1094508.3.peg.15,fig|1094508.3.peg.2525	Tsac_1130,Tsac_0014,Tsac_2490	fig|203119.11.peg.1570,fig|203119.11.peg.3286	Cthe_1482,Cthe_3074	fig|394503.7.peg.1906,fig|394503.7.peg.2270	Ccel_1851,Ccel_2207	fig|31899.10.peg.1562,fig|31899.10.peg.2678,fig|31899.10.peg.2691	1562,2678,2691	Hydrolase, HAD superfamily
TAG7024	fig|1094508.3.peg.1856	-	-	-	-	-	-	-	hypothetical protein
TAG7040	fig|1094508.3.peg.2346	Tsac_2317	-	-	-	-	-	-	NtrC family Transcriptional regulator, ATPase domain
TAG7076	fig|1094508.3.peg.1384	Tsac_1369	-	-	-	-	-	-	Hydrolase, alpha/beta fold family
TAG7087	fig|1094508.3.peg.2226	Tsac_2199	fig|203119.11.peg.1292	Cthe_1224	fig|394503.7.peg.1352	Ccel_1312	fig|31899.10.peg.1691	1691	LSU ribosomal protein L35p
TAG7128	-	-	fig|203119.11.peg.1488	Cthe_1404	-	-	-	-	Ferrous iron transporter FeoB
TAG7141	-	-	fig|203119.11.peg.1915	Cthe_1809	-	-	fig|31899.10.peg.853	853	RNA polymerase ECF-type sigma factor
TAG7145	-	-	fig|203119.11.peg.1580	Cthe_1491	fig|394503.7.peg.2256	Ccel_2194	-	-	Transcriptional regulator, PadR family
TAG7177	fig|1094508.3.peg.1265	Tsac_1251	-	-	-	-	-	-	ABC transporter, substrate-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)
TAG7178	fig|1094508.3.peg.1264	Tsac_1250	fig|203119.11.peg.2985	Cthe_2803	fig|394503.7.peg.453	Ccel_0436	fig|31899.10.peg.1669	1669	ABC transporter, permease protein (cluster 10, nitrate/sulfonate/bicarbonate)
TAG7200	-	-	-	-	-	-	fig|31899.10.peg.423	423	hypothetical protein
TAG7203	-	-	-	-	-	-	fig|31899.10.peg.1257	1257	hypothetical protein
TAG7204	-	-	-	-	-	-	fig|31899.10.peg.1256	1256	hypothetical protein
TAG7228	-	-	-	-	-	-	fig|31899.10.peg.1568	1568	Energy-conserving hydrogenase (ferredoxin), subunit F
TAG7237	-	-	-	-	-	-	fig|31899.10.peg.664,fig|31899.10.peg.707	664,707	hypothetical protein
TAG7242	-	-	-	-	-	-	fig|31899.10.peg.190	190	Transcriptional repressor of arabinoside utilization operon, GntR family
TAG7270	-	-	-	-	-	-	fig|31899.10.peg.352	352	hypothetical protein
TAG7271	fig|1094508.3.peg.553	Tsac_0549	fig|203119.11.peg.2519	Cthe_2367	fig|394503.7.peg.3570	Ccel_3488	fig|31899.10.peg.365	365	Inner membrane protein translocase and chaperone YidC, short form OxaI-like
TAG7272	fig|1094508.3.peg.555	Tsac_0551	fig|203119.11.peg.2521	Cthe_2369	fig|394503.7.peg.3572	Ccel_3490	fig|31899.10.peg.367	367	Ribonuclease P protein component (EC 3.1.26.5)
TAG7278	-	-	-	-	-	-	fig|31899.10.peg.347	347	hypothetical protein
TAG7288	-	-	-	-	-	-	fig|31899.10.peg.429	429	protein of unknown function DUF95, transmembrane
TAG7298	fig|1094508.3.peg.2362	Tsac_2331	-	-	fig|394503.7.peg.225	Ccel_0213	fig|31899.10.peg.95	95	hypothetical protein
TAG7304	fig|1094508.3.peg.747	Tsac_0740	fig|203119.11.peg.2802	Cthe_2631	fig|394503.7.peg.3171	Ccel_3091	fig|31899.10.peg.1078	1078	Peptidyl-tRNA hydrolase (EC 3.1.1.29)
TAG7310	-	-	-	-	-	-	fig|31899.10.peg.1342	1342	FIG003573: hypothetical protein
TAG7313	-	-	-	-	-	-	fig|31899.10.peg.2980	2980	FIG00468744: hypothetical protein
TAG7317	fig|1094508.3.peg.1236	Tsac_1222	-	-	fig|394503.7.peg.313	Ccel_0297	fig|31899.10.peg.2947	2947	Gliding motility-associated ABC transporter substrate-binding protein GldG
TAG7339	-	-	-	-	-	-	fig|31899.10.peg.960	960	hypothetical protein
TAG7340	-	-	-	-	-	-	fig|31899.10.peg.958	958	Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)
TAG7349	-	-	-	-	-	-	fig|31899.10.peg.2778	2778	Aminodeoxychorismate lyase (EC 4.1.3.38)
TAG7353	-	-	-	-	-	-	fig|31899.10.peg.2141	2141	hypothetical protein
TAG7354	-	-	-	-	-	-	fig|31899.10.peg.2038	2038	hypothetical protein
TAG7355	-	-	-	-	-	-	fig|31899.10.peg.2198	2198	hypothetical protein
TAG7375	-	-	fig|203119.11.peg.1740	Cthe_1643	-	-	fig|31899.10.peg.3100	3100	Prophage ps3 protein 01
TAG7380	-	-	-	-	-	-	fig|31899.10.peg.1589	1589	hypothetical protein
TAG7386	-	-	fig|203119.11.peg.1356	Cthe_1285	fig|394503.7.peg.1944	Ccel_1889	fig|31899.10.peg.1001	1001	Metal-dependent phosphohydrolase
TAG7391	-	-	-	-	-	-	fig|31899.10.peg.1881	1881	Uncharacterized protein MJ0504
TAG7403	fig|1094508.3.peg.1797	Tsac_1773	fig|203119.11.peg.486	Cthe_0459	fig|394503.7.peg.2114	Ccel_2057	fig|31899.10.peg.2738	2738	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake
TAG7404	-	-	-	-	-	-	fig|31899.10.peg.2418	2418	Programmed cell death antitoxin YdcD
TAG7405	-	-	-	-	-	-	fig|31899.10.peg.2448	2448	hypothetical protein
TAG7406	fig|1094508.3.peg.2442	Tsac_2408	-	-	-	-	fig|31899.10.peg.3058	3058	Phage protein
TAG7407	-	-	-	-	-	-	fig|31899.10.peg.2463	2463	Neogenin
TAG7412	-	-	-	-	-	-	fig|31899.10.peg.613	613	hypothetical protein
TAG7414	-	-	-	-	-	-	fig|31899.10.peg.809	809	hypothetical protein
TAG7424	-	-	-	-	-	-	fig|31899.10.peg.341	341	hypothetical protein
TAG7425	-	-	-	-	-	-	fig|31899.10.peg.342	342	hypothetical protein
TAG7436	-	-	-	-	-	-	fig|31899.10.peg.2744	2744	hypothetical protein
TAG7441	fig|1094508.3.peg.2383	Tsac_2352	-	-	-	-	fig|31899.10.peg.1035	1035	Uncharacterized MFS-type transporter
TAG7443	fig|1094508.3.peg.1634	Tsac_1613	fig|203119.11.peg.2607	Cthe_2452	fig|394503.7.peg.3539	Ccel_3460	-	-	Oligoendopeptidase F
TAG7444	-	-	-	-	-	-	fig|31899.10.peg.651,fig|31899.10.peg.739	651,739	hypothetical protein
TAG7454	-	-	fig|203119.11.peg.2450	Cthe_2301	-	-	fig|31899.10.peg.508	508	CRISPR-associated negative autoregulator Cas7/Cst2
TAG7459	-	-	-	-	-	-	fig|31899.10.peg.1296	1296	hypothetical protein
TAG7461	-	-	-	-	-	-	fig|31899.10.peg.1273	1273	hypothetical protein
TAG7481	-	-	-	-	-	-	fig|31899.10.peg.727	727	Alpha-1,4-N-acetylgalactosamine transferase PglJ (EC 2.4.1.-)
TAG7487	-	-	-	-	-	-	fig|31899.10.peg.751	751	ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)
TAG7488	-	-	-	-	-	-	fig|31899.10.peg.750	750	hypothetical protein
TAG7493	-	-	fig|203119.11.peg.1686,fig|203119.11.peg.1917,fig|203119.11.peg.3358	Cthe_1589,Cthe_1811,Cthe_3145	fig|394503.7.peg.1341	Ccel_1301	fig|31899.10.peg.1843	1843	Beta-lactamase repressor BlaI
TAG7502	-	-	-	-	-	-	fig|31899.10.peg.1765	1765	hypothetical protein
TAG7503	fig|1094508.3.peg.2159	Tsac_2132	fig|203119.11.peg.358	Cthe_0336	fig|394503.7.peg.1478	Ccel_1436	fig|31899.10.peg.1781	1781	FIG176548: DRTGG domain-containing protein
TAG7505	fig|1094508.3.peg.1940	Tsac_1915	-	-	-	-	fig|31899.10.peg.1799	1799	hypothetical protein
TAG7508	fig|1094508.3.peg.2049	Tsac_2023	fig|203119.11.peg.831	Cthe_0789	fig|394503.7.peg.621	Ccel_0599	fig|31899.10.peg.1835	1835	Putative RNA-binding protein YlmH
TAG7516	-	-	-	-	-	-	fig|31899.10.peg.221	221	CRISPR-associated protein, Csd1 family
TAG7524	-	-	fig|203119.11.peg.1716	Cthe_1619	-	-	fig|31899.10.peg.2513,fig|31899.10.peg.3079,fig|31899.10.peg.595	2513,3079,595	hypothetical protein
TAG7533	-	-	-	-	-	-	fig|31899.10.peg.1605	1605	hypothetical protein
TAG7534	-	-	-	-	-	-	fig|31899.10.peg.1603	1603	hypothetical protein
TAG7555	-	-	-	-	-	-	fig|31899.10.peg.1320	1320	Transmembrane component NikQ of energizing module of nickel ECF transporter
TAG7561	-	-	-	-	-	-	fig|31899.10.peg.2273	2273	hypothetical protein
TAG7563	fig|1094508.3.peg.523	Tsac_0519	fig|203119.11.peg.1492	Cthe_1408	-	-	fig|31899.10.peg.2261	2261	Phosphate regulon transcriptional regulatory protein PhoB (SphR)
TAG7566	-	-	-	-	-	-	fig|31899.10.peg.2257	2257	FIG00468462: hypothetical protein
TAG7573	fig|1094508.3.peg.1510	Tsac_1490	fig|203119.11.peg.1329	Cthe_1259	fig|394503.7.peg.1505	Ccel_1463	fig|31899.10.peg.1951	1951	Cardiolipin synthase (CMP-forming), eukaryotic type Cls-II (EC 2.7.8.41)
TAG7577	fig|1094508.3.peg.1891	Tsac_1866	fig|203119.11.peg.816	Cthe_0774	fig|394503.7.peg.1745	Ccel_1694	fig|31899.10.peg.1990	1990	RNA-binding protein Hfq
TAG7579	fig|1094508.3.peg.1852	Tsac_1827	fig|203119.11.peg.1041	Cthe_0990	fig|394503.7.peg.476	Ccel_0458	fig|31899.10.peg.1533	1533	Ribosome-binding factor A
TAG7591	-	-	-	-	-	-	fig|31899.10.peg.1454	1454	hypothetical protein
TAG7597	-	-	-	-	-	-	fig|31899.10.peg.2011	2011	Transcriptional regulator, AcrR family
TAG7598	-	-	-	-	-	-	fig|31899.10.peg.2028	2028	Protein translocase subunit SecE
TAG7599	-	-	-	-	-	-	fig|31899.10.peg.2210	2210	hypothetical protein
TAG7602	fig|1094508.3.peg.1144,fig|1094508.3.peg.2684	Tsac_1131,Tsac_2647	fig|203119.11.peg.2456,fig|203119.11.peg.3330	Cthe_2307,Cthe_3118	fig|394503.7.peg.180,fig|394503.7.peg.2561	Ccel_0173,Ccel_2484	fig|31899.10.peg.873	873	Hemerythrin domain protein
TAG7603	-	-	-	-	-	-	fig|31899.10.peg.2333	2333	hypothetical protein
TAG7604	fig|1094508.3.peg.1840	Tsac_1816	fig|203119.11.peg.1052	Cthe_1001	fig|394503.7.peg.465	Ccel_0447	fig|31899.10.peg.2324	2324	Undecaprenyl diphosphate synthase (EC 2.5.1.31)
TAG7605	fig|1094508.3.peg.1753	Tsac_1729	fig|203119.11.peg.600	Cthe_0577	fig|394503.7.peg.1582	Ccel_1538	fig|31899.10.peg.2317	2317	Thiamin pyrophosphokinase (EC 2.7.6.2)
TAG7608	fig|1094508.3.peg.1710	Tsac_1687	fig|203119.11.peg.1005	Cthe_0957	fig|394503.7.peg.551	Ccel_0531	fig|31899.10.peg.806	806	Protein translocase subunit YajC
TAG7609	-	-	-	-	-	-	fig|31899.10.peg.798	798	Dolichyl-phosphate-mannose-protein mannosyltransferase-like protein
TAG7623	-	-	fig|203119.11.peg.2295	-	-	-	-	-	Transposase
TAG7632	-	-	-	-	-	-	fig|31899.10.peg.2117	2117	hypothetical protein
TAG7635	fig|1094508.3.peg.49	Tsac_0048	-	-	-	-	fig|31899.10.peg.2902	2902	Malate permease
TAG7645	-	-	fig|203119.11.peg.2353	Cthe_2212	fig|394503.7.peg.1025,fig|394503.7.peg.131,fig|394503.7.peg.3507	Ccel_0991,Ccel_0125,Ccel_3428	fig|31899.10.peg.2135,fig|31899.10.peg.2604,fig|31899.10.peg.2694	2135,2604,2694	Transcriptional regulator, AraC family
TAG7646	fig|1094508.3.peg.1291	Tsac_1277	-	-	fig|394503.7.peg.2531	Ccel_2455	fig|31899.10.peg.2603	2603	alpha-xylosidase (EC 3.2.1.177)
TAG7649	fig|1094508.3.peg.450	Tsac_0446	-	-	-	-	fig|31899.10.peg.2591	2591	DNA replication protein DnaD
TAG7656	fig|1094508.3.peg.573	Tsac_0567	fig|203119.11.peg.2351	Cthe_2210	fig|394503.7.peg.133	Ccel_0127	fig|31899.10.peg.2651	2651	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)
TAG7734	fig|1094508.3.peg.1249	Tsac_1235	fig|203119.11.peg.210	Cthe_0197	-	-	fig|31899.10.peg.2937	2937	Glutamine amidotransferase, class-II
TAG7760	-	-	fig|203119.11.peg.2321	Cthe_2181	fig|394503.7.peg.3483	Ccel_3405	fig|31899.10.peg.147	147	tRNA-(cytosine32)-2-thiocytidine synthetase TtcA
TAG7782	fig|1094508.3.peg.1417	Tsac_1398	fig|203119.11.peg.439	Cthe_0414	-	-	-	-	Manganese catalase (EC 1.11.1.6) => Spore coat protein CotJC
TAG7792	fig|1094508.3.peg.1865	Tsac_1840	fig|203119.11.peg.1156	Cthe_1097	fig|394503.7.peg.1754	Ccel_1703	-	-	Translocation-enhancing protein TepA
TAG7797	fig|1094508.3.peg.984	Tsac_0973	fig|203119.11.peg.2910	Cthe_2736	-	-	fig|31899.10.peg.546	546	Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)
TAG7799	fig|1094508.3.peg.1598	Tsac_1576	fig|203119.11.peg.471	Cthe_0446	fig|394503.7.peg.2120	Ccel_2063	fig|31899.10.peg.1243	1243	Sporulation sigma-E factor processing peptidase (SpoIIGA)
TAG7801	fig|1094508.3.peg.1350	Tsac_1337	fig|203119.11.peg.121	Cthe_0112	fig|394503.7.peg.2359	Ccel_2291	fig|31899.10.peg.730	730	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)
TAG7807	fig|1094508.3.peg.2245	Tsac_2218	-	-	-	-	-	-	N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87)
TAG7815	-	-	fig|203119.11.peg.1367	Cthe_1295	fig|394503.7.peg.2224	Ccel_2164	fig|31899.10.peg.1747	1747	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)
TAG7833	fig|1094508.3.peg.2685	Tsac_2648	-	-	-	-	-	-	Transcriptional repressor for NAD biosynthesis in gram-positives
TAG7839	-	-	fig|203119.11.peg.338	Cthe_0318	fig|394503.7.peg.1835	Ccel_1784	fig|31899.10.peg.2499	2499	L,D-transpeptidase
TAG7841	fig|1094508.3.peg.834	Tsac_0827	fig|203119.11.peg.2833	Cthe_2661	-	-	fig|31899.10.peg.1094	1094	Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage
TAG7860	-	-	fig|203119.11.peg.2215	Cthe_2087	fig|394503.7.peg.183	Ccel_0175	fig|31899.10.peg.845	845	Phosphoglyceromutase
TAG7861	fig|1094508.3.peg.2223	Tsac_2196	fig|203119.11.peg.229	Cthe_0214	fig|394503.7.peg.1484	Ccel_1442	fig|31899.10.peg.1770	1770	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)
TAG7875	fig|1094508.3.peg.1943	Tsac_1918	fig|203119.11.peg.855	Cthe_0813	fig|394503.7.peg.1950	Ccel_1895	fig|31899.10.peg.1824	1824	Stage IV sporulation protein B
TAG7902	fig|1094508.3.peg.809	Tsac_0803	fig|203119.11.peg.88	Cthe_0081	fig|394503.7.peg.2156	Ccel_2098	-	-	Glutamate N-acetyltransferase (EC 2.3.1.35) @ N-acetylglutamate synthase (EC 2.3.1.1)
TAG7924	fig|1094508.3.peg.1340,fig|1094508.3.peg.2174,fig|1094508.3.peg.258,fig|1094508.3.peg.932	Tsac_1326,Tsac_2147,Tsac_0257,Tsac_0922	fig|203119.11.peg.1522,fig|203119.11.peg.1558,fig|203119.11.peg.2707,fig|203119.11.peg.2905,fig|203119.11.peg.935	Cthe_1438,Cthe_1470,Cthe_2544,Cthe_2731,Cthe_0890	fig|394503.7.peg.2134,fig|394503.7.peg.832	Ccel_2077,Ccel_0803	fig|31899.10.peg.2211	2211	RNA polymerase ECF-type sigma factor
TAG7970	fig|1094508.3.peg.2503	Tsac_2468	fig|203119.11.peg.2930	Cthe_2752	-	-	fig|31899.10.peg.1722	1722	Metallo-beta-lactamase superfamily
TAG8006	-	-	-	-	fig|394503.7.peg.1431	Ccel_1389	fig|31899.10.peg.1488	1488	Indolepyruvate oxidoreductase subunit IorA (EC 1.2.7.8)
TAG8015	-	-	fig|203119.11.peg.1223	Cthe_1164	fig|394503.7.peg.1242	Ccel_1203	-	-	NAD(FAD)-utilizing dehydrogenase, sll0175 homolog
TAG8018	fig|1094508.3.peg.576	Tsac_0570	fig|203119.11.peg.2679,fig|203119.11.peg.2888	Cthe_2516,Cthe_2714	fig|394503.7.peg.319,fig|394503.7.peg.3516	Ccel_0303,Ccel_3437	fig|31899.10.peg.1111,fig|31899.10.peg.933	1111,933	Acetolactate synthase large subunit (EC 2.2.1.6)
TAG8020	fig|1094508.3.peg.2110	Tsac_2083	-	-	-	-	fig|31899.10.peg.1109	1109	Branched-chain amino acid aminotransferase (EC 2.6.1.42)
TAG8033	fig|1094508.3.peg.1903	Tsac_1878	-	-	-	-	-	-	hypothetical protein
TAG8040	-	-	fig|203119.11.peg.1596	Cthe_1507	-	-	-	-	hypothetical protein
TAG8055	fig|1094508.3.peg.812	Tsac_0806	fig|203119.11.peg.1975,fig|203119.11.peg.997	Cthe_1867,Cthe_0950	fig|394503.7.peg.2999,fig|394503.7.peg.637	Ccel_2913,Ccel_0615	fig|31899.10.peg.2035	2035	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)
TAG8056	fig|1094508.3.peg.813	Tsac_0807	fig|203119.11.peg.1976,fig|203119.11.peg.996	Cthe_1868,Cthe_0949	fig|394503.7.peg.3000,fig|394503.7.peg.638	Ccel_2914,Ccel_0616	fig|31899.10.peg.1868,fig|31899.10.peg.2036	1868,2036	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)
TAG8074	-	-	fig|203119.11.peg.163	Cthe_0152	-	-	fig|31899.10.peg.1696	1696	Ferredoxin
TAG8085	fig|1094508.3.peg.1719	Tsac_1696	fig|203119.11.peg.1423	Cthe_1344	fig|394503.7.peg.2007	Ccel_1951	fig|31899.10.peg.2470	2470	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II
