TAG10585	-	RNA polymerase sporulation specific sigma factor SigH
TAG10586	-	Mobile element protein
TAG10587	-	RNA polymerase sporulation specific sigma factor SigH
TAG10588	-	Uncharacterized protein YacP, similar to C-terminal domain of ribosome protection-type Tc-resistance proteins
TAG10589	-	Uncharacterized protein YacP, similar to C-terminal domain of ribosome protection-type Tc-resistance proteins
TAG10590	-	Arginine decarboxylase (EC 4.1.1.19)
TAG10591	-	L-fucose isomerase (EC 5.3.1.25) @ D-Arabinose ketol-isomerase (EC 5.3.1.3)
TAG10592	-	L-fucose isomerase (EC 5.3.1.25) @ D-Arabinose ketol-isomerase (EC 5.3.1.3)
TAG10593	-	L-fucose isomerase (EC 5.3.1.25) @ D-Arabinose ketol-isomerase (EC 5.3.1.3)
TAG10594	-	Two-component system response regulator protein
TAG10595	-	Mobile element protein
TAG10596	-	Two-component system sensor histidine kinase/response regulator hybrid
TAG10597	-	Two-component system sensor histidine kinase/response regulator hybrid
TAG10598	-	hypothetical protein
TAG10599	-	hypothetical protein
TAG10600	-	CRISPR-associated RAMP Cmr2
TAG10601	-	hypothetical protein
TAG10602	2723	Flagellar protein FlbB
TAG10603	-	hypothetical protein
TAG10604	-	hypothetical protein
TAG10605	-	Protein of unknown function DUF86, SO_3166 group
TAG10606	-	Protein of unknown function DUF86, SO_3166 group
TAG10607	-	hypothetical protein
TAG10608	-	transposase, IS204/IS1001/IS1096/IS1165
TAG10609	-	hypothetical protein
TAG10610	1093	Spore cortex biosynthesis protein
TAG10611	-	NADH-dependent reduced ferredoxin:NADP+ oxidoreductase subunit B
TAG10612	702	Mobile element protein
TAG10613	-	hypothetical protein
TAG10614	-	hypothetical protein
TAG10615	-	hypothetical protein
TAG10616	-	hypothetical protein
TAG10617	763	hypothetical protein
TAG10618	-	hypothetical protein
TAG10619	768	hypothetical protein
TAG10620	-	hypothetical protein
TAG10621	-	hypothetical protein
TAG10622	-	Mobile element protein
TAG10623	-	Mobile element protein
TAG10624	-	hypothetical protein
TAG10625	-	Stage V sporulation protein AD (SpoVAD)
TAG10626	-	hypothetical protein
TAG10627	-	hypothetical protein
TAG10628	-	Rhs-family protein
TAG10629	-	Myo-inositol 2-dehydrogenase (EC 1.1.1.18)
TAG10630	-	Stage V sporulation protein AD (SpoVAD)
TAG10631	-	Stage V sporulation protein AD (SpoVAD)
TAG10632	-	hypothetical protein
TAG10633	-	CRISPR-associated protein Csx1
TAG10634	-	hypothetical protein
TAG10635	-	Mobile element protein
TAG10636	-	hypothetical protein
TAG10637	-	transposase, IS204/IS1001/IS1096/IS1165
TAG10638	-	hypothetical protein
TAG10639	-	hypothetical protein
TAG10640	868	Limit dextrin alpha-1,6-maltotetraose-hydrolase (EC 3.2.1.196) / Pullulanase (EC 3.2.1.41)
TAG10641	-	Oligoendopeptidase F
TAG10642	-	Oligoendopeptidase F
TAG10643	-	hypothetical protein
TAG10644	-	Polygalacturonase (EC 3.2.1.15)
TAG10645	-	Polygalacturonase (EC 3.2.1.15)
TAG10646	-	Polygalacturonase (EC 3.2.1.15)
TAG10647	-	Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78)
TAG10648	-	hypothetical protein
TAG10649	-	Transcriptional regulator, AcrR family
TAG10650	-	hypothetical protein
TAG10651	-	hypothetical protein
TAG10652	-	hypothetical protein
TAG10653	-	hypothetical protein
TAG10654	-	Transposase, IS4 family
TAG10655	-	Transposase, IS4 family
TAG10656	-	hypothetical protein
TAG10657	-	Mobile element protein
TAG10658	-	Transposase, IS4 family
TAG10659	-	Mobile element protein
TAG10660	-	Mobile element protein
TAG10661	-	hypothetical protein
TAG10662	-	Uncharacterized MFS-type transporter
TAG10663	-	hypothetical protein
TAG10664	-	Uncharacterized MFS-type transporter
TAG10665	-	Uncharacterized MFS-type transporter
TAG10666	-	Sugar phosphate isomerases/epimerases
TAG10667	-	Xylose isomerase domain protein TIM barrel
TAG10668	-	Xylose isomerase domain protein TIM barrel
TAG10669	-	Xylose isomerase domain protein TIM barrel
TAG10670	-	hypothetical protein
TAG10671	-	hypothetical protein
TAG10672	-	Mobile element protein
TAG10673	-	Mobile element protein
TAG10674	-	Mobile element protein
TAG10675	-	hypothetical protein
TAG10676	-	hypothetical protein
TAG10677	-	hypothetical protein
TAG10678	-	transposase, IS204/IS1001/IS1096/IS1165
TAG10679	-	site-specific recombinase XerD
TAG10680	-	Stage IV sporulation protein A
TAG10681	-	iron permease FTR1
TAG10682	-	iron permease FTR1
TAG10683	-	hypothetical protein
TAG10684	-	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)
TAG10685	-	hypothetical protein
TAG10686	-	hypothetical protein
TAG10687	-	Redox-active disulfide protein 2
TAG10688	-	Transcriptional repressor of arabinoside utilization operon, GntR family
TAG10689	-	hypothetical protein
TAG10690	200	FIG01165543: hypothetical protein
TAG10691	-	hypothetical protein
TAG10692	-	
TAG10693	-	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
TAG10694	-	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
TAG10695	-	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
TAG10696	-	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
TAG10697	-	Transcriptional regulator, ArsR family
TAG10698	-	Uncharacterized membrane protein, YraQ family
TAG10699	-	Uncharacterized membrane protein, YraQ family
TAG10700	-	Redox-active disulfide protein 2
TAG10701	-	Transcriptional repressor of arabinoside utilization operon, GntR family
TAG10702	-	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)
TAG10703	-	hypothetical protein
TAG10704	-	hypothetical protein
TAG10705	-	FIG01165543: hypothetical protein
TAG10706	-	FIG01165543: hypothetical protein
TAG10707	-	Uncharacterized MFS-type transporter
TAG10708	257	CRISPR-associated protein TM1812
TAG10709	-	hypothetical protein
TAG10710	-	
TAG10711	-	
TAG10712	-	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
TAG10713	-	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
TAG10714	-	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
TAG10715	-	hypothetical protein
TAG10716	-	Mobile element protein
TAG10717	-	Mobile element protein
TAG10718	-	Mobile element protein
TAG10719	-	Mobile element protein
TAG10720	-	Mobile element protein
TAG10721	-	Mobile element protein
TAG10722	-	Mobile element protein
TAG10723	832	Mobile element protein
TAG10724	-	Mobile element protein
TAG10725	-	hypothetical protein
TAG10726	-	Mobile element protein
TAG10727	-	Sialic acid-specific 9-O-acetylesterase
TAG10728	-	Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site
TAG10729	-	hypothetical protein
TAG10730	-	RNA polymerase sporulation specific sigma factor SigK
TAG10731	-	RNA polymerase sporulation specific sigma factor SigK
TAG10732	1204	protein of unknown function DUF402
TAG10733	-	hypothetical protein
TAG10734	-	hypothetical protein
TAG10735	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)
TAG10736	-	DUF324 domain containing Cmr6-like protein
TAG10737	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)
TAG10738	-	Small basic protein Sbp
TAG10739	-	Sporulation sigma-E factor processing peptidase (SpoIIGA)
TAG10740	-	Mobile element protein
TAG10741	-	Stage V sporulation protein B
TAG10742	-	Stage V sporulation protein B
TAG10743	-	Mini-ribonuclease III
TAG10744	-	Cation transporter
TAG10745	-	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)
TAG10746	-	DNA replication helicase loader DnaC/DnaI
TAG10747	-	DNA replication protein DnaD
TAG10748	344	hypothetical protein
TAG10749	-	D-alanine--D-alanine ligase (EC 6.3.2.4)
TAG10750	-	Glutamate racemase (EC 5.1.1.3)
TAG10751	-	DUF1934 domain-containing protein
TAG10752	-	Arginyl-tRNA synthetase (EC 6.1.1.19)
TAG10753	-	Coenzyme F390 synthetase
TAG10754	-	Glutamate synthase
TAG10755	2496	Acetyltransferase, GNAT family
TAG10756	-	hypothetical protein
TAG10757	-	hypothetical protein
TAG10758	-	hypothetical protein
TAG10759	-	Uncharacterized protein BT3327
TAG10760	-	hypothetical protein
TAG10761	-	Glucose-methanol-choline (GMC) oxidoreductase:NAD binding site
TAG10762	-	hypothetical protein
TAG10763	-	hypothetical protein
TAG10764	-	Transmembrane transport protein MmpL family
TAG10765	-	hypothetical protein
TAG10766	-	hypothetical protein
TAG10767	-	Putative glycoportein or S-layer protein
TAG10768	-	hypothetical protein
TAG10769	-	Antitoxin to Toxin 1, PIN domain
TAG10770	-	Antitoxin to Toxin 1, PIN domain
TAG10771	-	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177)
TAG10772	-	Mobile element protein
TAG10773	-	Mobile element protein
TAG10774	-	Hydrolase, HAD superfamily
TAG10775	-	Chromosome partition protein smc
TAG10776	-	hypothetical protein
TAG10777	-	transposase, IS204/IS1001/IS1096/IS1165
TAG10778	-	Transposase, IS4 family
TAG10779	-	Transposase, IS4 family
TAG10780	1629	hypothetical protein
TAG10781	-	Transposase, IS4 family
TAG10782	-	FIG00469025: hypothetical protein
TAG10783	-	Endo-1,4-beta-xylanase (EC 3.2.1.8)
TAG10784	-	Arsenical-resistance protein ACR3
TAG10785	-	Transposase, IS4 family
TAG10786	-	hypothetical protein
TAG10787	-	Nutrient germinant receptor hydrophilic subunit C (GerKC/GerAC/GerBC)
TAG10788	-	ABC-type probable sulfate transporter, periplasmic binding protein
TAG10789	-	hypothetical protein
TAG10790	-	Nutrient germinant receptor hydrophilic subunit C (GerKC/GerAC/GerBC)
TAG10791	-	hypothetical protein
TAG10792	-	hypothetical protein
TAG10793	-	hypothetical protein
TAG10794	-	site-specific recombinase XerD
TAG10795	-	Nutrient germinant receptor inner membrane subunit A (GerKA/GerAA/GerBA)
TAG10796	-	transposase, IS204/IS1001/IS1096/IS1165
TAG10797	-	hypothetical protein
TAG10798	-	hypothetical protein
TAG10799	-	hypothetical protein
TAG10800	-	hypothetical protein
TAG10801	-	hypothetical protein
TAG10802	-	hypothetical protein
TAG10803	-	hypothetical protein
TAG10804	-	hypothetical protein
TAG10805	-	hypothetical protein
TAG10806	-	Mobile element protein
TAG10807	-	Mobile element protein
TAG10808	-	Mobile element protein
TAG10809	-	hypothetical protein
TAG10810	-	Benzoate transport protein
TAG10811	-	Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)
TAG10812	-	Transposase, IS4 family
TAG10813	-	Transposase, IS4 family
TAG10814	-	Endo-1,4-beta-xylanase (EC 3.2.1.8)
TAG10815	-	Mll2627 protein
TAG10816	-	Mll2627 protein
TAG10817	-	Mll2627 protein
TAG10818	-	hypothetical protein
TAG10819	-	Two-component system sensor histidine kinase
TAG10820	-	Spore maturation protein B
TAG10821	-	Maltodextrin ABC transporter, permease protein MdxF
TAG10822	-	Maltodextrin ABC transporter, permease protein MdxF
TAG10823	-	Maltodextrin ABC transporter, substrate-binding protein MdxE
TAG10824	-	Maltodextrin ABC transporter, substrate-binding protein MdxE
TAG10825	-	N-acetyl-D-glucosamine ABC transporter, substrate-binding protein
TAG10826	-	N-acetyl-D-glucosamine ABC transporter, permease protein 1
TAG10827	-	N-acetyl-D-glucosamine ABC transporter, permease protein 2
TAG10828	-	Alpha,alpha-trehalose phosphorylase (2.4.1.64)
TAG10829	-	Alpha,alpha-trehalose phosphorylase (2.4.1.64)
TAG10830	-	Chromosome (plasmid) partitioning protein ParB-2
TAG10831	-	Mobile element protein
TAG10832	-	Mobile element protein
TAG10833	-	Mobile element protein
TAG10834	-	hypothetical protein
TAG10835	350	Allergen V5/Tpx-1 family protein
TAG10836	-	Mobile element protein
TAG10837	-	Mobile element protein
TAG10838	-	hypothetical protein
TAG10839	-	Transposase, IS4 family
TAG10840	-	Mobile element protein
TAG10841	-	hypothetical protein
TAG10842	-	Mobile element protein
TAG10843	-	hypothetical protein
TAG10844	-	hypothetical protein
TAG10845	-	PKD domain-containing protein
TAG10846	-	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2
TAG10847	-	Chromosome partition protein smc
TAG10848	-	hypothetical protein
TAG10849	-	hypothetical protein
TAG10850	-	hypothetical protein
TAG10851	463	hypothetical protein
TAG10852	-	Transposase
TAG10853	-	Transposase
TAG10854	-	Mobile element protein
TAG10855	-	Acetyltransferase, GNAT family
TAG10856	-	beta-glycosyl hydrolase
TAG10857	-	hypothetical protein
TAG10858	-	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)
TAG10859	-	Mobile element protein
TAG10860	-	hypothetical protein
TAG10861	-	hypothetical protein
TAG10862	-	hypothetical protein
TAG10863	-	hypothetical protein
TAG10864	-	hypothetical protein
TAG10865	-	hypothetical protein
TAG10866	-	hypothetical protein
TAG10867	-	hypothetical protein
TAG10868	-	hypothetical protein
TAG10869	728	Hypothetical NagD-like phosphatase
TAG10870	-	hypothetical protein
TAG10871	-	hypothetical protein
TAG10872	-	hypothetical protein
TAG10873	526,685	hypothetical protein
TAG10874	-	Urea ABC transporter, substrate-binding protein UrtA
TAG10875	-	Mobile element protein
TAG10876	3101	hypothetical protein
TAG10877	-	FIG00468482: hypothetical protein
TAG10878	-	FIG00468482: hypothetical protein
TAG10879	-	CzcABC family efflux RND transporter, membrane fusion protein
TAG10880	-	hypothetical protein
TAG10881	-	hypothetical protein
TAG10882	-	nucleotidyltransferase domain protein
TAG10883	-	Sensory box/GGDEF family protein
TAG10884	-	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)
TAG10885	-	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)
TAG10886	-	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)
TAG10887	-	Cation transporter
TAG10888	-	Cation transporter
TAG10889	-	hypothetical protein
TAG10890	-	hypothetical protein
TAG10891	-	ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose) / ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose)
TAG10892	-	hypothetical protein
TAG10893	742	CAAX amino terminal protease family protein
TAG10894	-	hypothetical protein
TAG10895	-	Uncharacterized membrane protein YhfC
TAG10896	-	Transposase
TAG10897	-	ABC transporter, permease protein
TAG10898	-	Dolichyl-phosphate-mannose-protein mannosyltransferase-like protein
TAG10899	-	Phosphoenolpyruvate carboxykinase
TAG10900	-	Phosphoenolpyruvate carboxykinase
TAG10901	-	Phosphoenolpyruvate carboxykinase
TAG10902	-	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)
TAG10903	-	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)
TAG10904	-	ABC transporter, permease protein
TAG10905	-	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)
TAG10906	-	Transposase, IS4 family
TAG10907	-	Transposase, IS4 family
TAG10908	-	hypothetical protein
TAG10909	-	Mobile element protein
TAG10910	-	hypothetical protein
TAG10911	-	Xylulose kinase (EC 2.7.1.17)
TAG10912	-	Chromosome partition protein smc
TAG10913	-	Uncharacterized substrate:H+ symporter, LctP family
TAG10914	-	hypothetical protein
TAG10915	-	hypothetical protein
TAG10916	-	Acetyltransferase, GNAT family
TAG10917	-	hypothetical protein
TAG10918	-	hypothetical protein
TAG10919	-	hypothetical protein
TAG10920	-	Ferredoxin
TAG10921	-	Mobile element protein
TAG10922	-	Branched-chain amino acid ABC transporter, substrate-binding protein LivJ (TC 3.A.1.4.1)
TAG10923	-	Branched-chain amino acid ABC transporter, substrate-binding protein LivJ (TC 3.A.1.4.1)
TAG10924	-	Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)
TAG10925	-	Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)
TAG10926	-	Pyridine nucleotide-disulfide oxidoreductase; NADH dehydrogenase (EC 1.6.99.3)
TAG10927	-	Pyridine nucleotide-disulfide oxidoreductase; NADH dehydrogenase (EC 1.6.99.3)
TAG10928	-	Spore coat protein S
TAG10929	-	hypothetical protein
TAG10930	-	Spore coat protein S
TAG10931	-	hypothetical protein
TAG10932	-	Spore coat protein S
TAG10933	-	Spore coat protein S
TAG10934	975	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)
TAG10935	-	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)
TAG10936	-	RecD-like DNA helicase YrrC
TAG10937	-	Xylose isomerase (EC 5.3.1.5)
TAG10938	-	Xylose isomerase (EC 5.3.1.5)
TAG10939	-	Putative glycosyl hydrolase of unknown function (DUF1680)
TAG10940	-	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)
TAG10941	-	RecD-like DNA helicase YrrC
TAG10942	-	Ribulokinase (EC 2.7.1.16)
TAG10943	-	Ribulokinase (EC 2.7.1.16)
TAG10944	-	Mobile element protein
TAG10945	-	RecD-like DNA helicase YrrC
TAG10946	-	hypothetical protein
TAG10947	-	Mobile element protein
TAG10948	-	Permease of the drug/metabolite transporter (DMT) superfamily
TAG10949	-	Permease of the drug/metabolite transporter (DMT) superfamily
TAG10950	-	hypothetical protein
TAG10951	-	Subtilisin-like serine protease-like protein
TAG10952	-	hypothetical protein
TAG10953	-	Uncharacterized amino acid permease, GabP family
TAG10954	-	Mobile element protein
TAG10955	-	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases
TAG10956	-	hypothetical protein
TAG10957	-	Neopullulanase (EC 3.2.1.135)
TAG10958	-	Neopullulanase (EC 3.2.1.135)
TAG10959	-	Maltodextrin ABC transporter, permease protein MdxF
TAG10960	-	Maltodextrin ABC transporter, permease protein MdxF
TAG10961	-	Maltodextrin ABC transporter, permease protein MdxG
TAG10962	-	Glycogen phosphorylase (EC 2.4.1.1)
TAG10963	-	Maltose operon transcriptional repressor MalR, LacI family
TAG10964	-	Maltodextrin ABC transporter, substrate-binding protein MdxE
TAG10965	-	Maltodextrin ABC transporter, substrate-binding protein MdxE
TAG10966	-	Mobile element protein
TAG10967	-	Mobile element protein
TAG10968	-	hypothetical protein
TAG10969	-	hypothetical protein
TAG10970	-	hypothetical protein
TAG10971	-	hypothetical protein
TAG10972	-	hypothetical protein
TAG10973	-	hypothetical protein
TAG10974	-	hypothetical protein
TAG10975	-	Mobile element protein
TAG10976	-	hypothetical protein
TAG10977	-	hypothetical protein
TAG10978	-	Mobile element protein
TAG10979	-	Mobile element protein
TAG10980	-	Mobile element protein
TAG10981	-	hypothetical protein
TAG10982	-	hypothetical protein
TAG10983	-	Mobile element protein
TAG10984	-	hypothetical protein
TAG10985	-	hypothetical protein
TAG10986	-	Uncharacterized MFS-type transporter
TAG10987	-	Uncharacterized MFS-type transporter
TAG10988	-	hypothetical protein
TAG10989	-	Mobile element protein
TAG10990	787	Mobile element protein
TAG10991	-	hypothetical protein
TAG10992	-	N-acetyl-D-glucosamine ABC transporter, permease protein 1
TAG10993	-	N-acetyl-D-glucosamine ABC transporter, permease protein 1
TAG10994	-	N-acetyl-D-glucosamine ABC transporter, permease protein 2
TAG10995	-	N-acetyl-D-glucosamine ABC transporter, permease protein 2
TAG10996	-	N-acetyl-D-glucosamine ABC transporter, permease protein 2
TAG10997	-	Transcriptional regulator, LacI family
TAG10998	-	Transcriptional regulator, LacI family
TAG10999	-	Transcriptional regulator, LacI family
TAG11000	-	hypothetical protein
TAG11001	-	Flagellar cap protein FliD
TAG11002	-	Flagellar cap protein FliD
TAG11003	-	Flagellar biosynthesis protein FliS
TAG11004	-	Flagellar biosynthesis protein FlgN
TAG11005	-	hypothetical protein
TAG11006	-	Mobile element protein
TAG11007	-	hypothetical protein
TAG11008	-	FIG01165543: hypothetical protein
TAG11009	-	Methyl-accepting chemotaxis protein
TAG11010	-	hypothetical protein
TAG11011	-	hypothetical protein
TAG11012	-	Mobile element protein
TAG11013	-	Transposase, IS4 family
TAG11014	-	Spore cortex-lytic enzyme, lytic transglycosylase SleB
TAG11015	-	Spore cortex-lytic enzyme, lytic transglycosylase SleB
TAG11016	-	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)
TAG11017	-	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)
TAG11018	-	Glycosyltransferase
TAG11019	-	Mobile element protein
TAG11020	-	FIGfam003972: membrane protein
TAG11021	-	FIGfam003972: membrane protein
TAG11022	-	hypothetical protein
TAG11023	-	protein of unknown function DUF323
TAG11024	-	Fip
TAG11025	-	hypothetical protein
TAG11026	-	hypothetical protein
TAG11027	-	SpoVS-related protein, type 4
TAG11028	-	FIG00814129: Possible chaperone
TAG11029	-	hypothetical protein
TAG11030	-	
TAG11031	-	Iron-sulfur cluster-binding protein
TAG11032	-	hypothetical protein
TAG11033	-	hypothetical protein
TAG11034	-	hypothetical protein
TAG11035	-	SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-dependent
TAG11036	-	hypothetical protein
TAG11037	-	hypothetical protein
TAG11038	-	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)
TAG11039	-	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)
TAG11040	-	Methyl-accepting chemotaxis sensor/transducer protein
TAG11041	-	hypothetical protein
TAG11042	-	hypothetical protein
TAG11043	-	hypothetical protein
TAG11044	-	hypothetical protein
TAG11045	-	TPR-repeat-containing proteins
TAG11046	-	hypothetical protein
TAG11047	-	hypothetical protein
TAG11048	-	Serine protease, DegP/HtrA, do-like (EC 3.4.21.-)
TAG11049	-	hypothetical protein
TAG11050	-	hypothetical protein
TAG11051	2263	Uncharacterized MFS-type transporter
TAG11052	-	hypothetical protein
TAG11053	-	hypothetical protein
TAG11054	-	putative membrane protein
TAG11055	-	hypothetical protein
TAG11056	-	hypothetical protein
TAG11057	-	hypothetical protein
TAG11058	-	hypothetical protein
TAG11059	-	hypothetical protein
TAG11060	-	Uncharacterized hydrolase DSY2054
TAG11061	-	hypothetical protein
TAG11062	-	hypothetical protein
TAG11063	-	Permease of the drug/metabolite transporter (DMT) superfamily
TAG11064	-	Mobile element protein
TAG11065	-	Two-component system sensor histidine kinase
TAG11066	-	hypothetical protein
TAG11067	-	hypothetical protein
TAG11068	-	hypothetical protein
TAG11069	-	hypothetical protein
TAG11070	-	hypothetical protein
TAG11071	-	hypothetical protein
TAG11072	-	hypothetical protein
TAG11073	-	hypothetical protein
TAG11074	-	ABC transporter, permease protein
TAG11075	-	hypothetical protein
TAG11076	-	hypothetical protein
TAG11077	-	hypothetical protein
TAG11078	-	hypothetical protein
TAG11079	-	hypothetical protein
TAG11080	-	ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)
TAG11081	-	hypothetical protein
TAG11082	-	hypothetical protein
TAG11083	-	hypothetical protein
TAG11084	-	Uncharacterized membrane spanning protein, contains VanZ-like domain
TAG11085	-	Lysine/cadaverine antiporter membrane protein CadB
TAG11086	-	Lysine/cadaverine antiporter membrane protein CadB
TAG11087	-	hypothetical protein
TAG11088	-	Homoserine dehydrogenase (EC 1.1.1.3)
TAG11089	-	hypothetical protein
TAG11090	-	Endo-1,4-beta-xylanase (EC 3.2.1.8)
TAG11091	-	hypothetical protein
TAG11092	-	hypothetical protein
TAG11093	-	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)
TAG11094	-	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)
TAG11095	-	hypothetical protein
TAG11096	-	hypothetical protein
TAG11097	-	hypothetical protein
TAG11098	-	hypothetical protein
TAG11099	-	hypothetical protein
TAG11100	-	hypothetical protein
TAG11101	-	hypothetical protein
TAG11102	-	hypothetical protein
TAG11103	-	hypothetical protein
TAG11104	-	hypothetical protein
TAG11105	-	hypothetical protein
TAG11106	-	hypothetical protein
TAG11107	-	hypothetical protein
TAG11108	-	hypothetical protein
TAG11109	-	hypothetical protein
TAG11110	-	DNA internalization-related competence protein ComEC/Rec2
TAG11111	-	hypothetical protein
TAG11112	-	Ferredoxin
TAG11113	-	hypothetical protein
TAG11114	-	putative membrane protein
TAG11115	-	hypothetical protein
TAG11116	-	hypothetical protein
TAG11117	-	hypothetical protein
TAG11118	-	hypothetical protein
TAG11119	-	Mobile element protein
TAG11120	-	Metal-dependent hydrolase
TAG11121	-	Mobile element protein
TAG11122	-	Putative cyclase
TAG11123	-	hypothetical protein
TAG11124	1236	Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129) @ Stage V sporulation protein E
TAG11125	-	Cell division protein FtsL
TAG11126	-	hypothetical protein
TAG11127	-	Translation initiation factor 2
TAG11128	-	Ribosomal protein L7Ae family protein YlxQ
TAG11129	1530	Transcription termination protein NusA
TAG11130	2318	DNA polymerase III polC-type (EC 2.7.7.7)
TAG11131	2323	Phosphatidate cytidylyltransferase (EC 2.7.7.41)
TAG11132	-	hypothetical protein
TAG11133	-	Stage IV sporulation protein FA (SpoIVFA)
TAG11134	-	Sporulation integral membrane protein YtvI
TAG11135	-	hypothetical protein
TAG11136	-	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
TAG11137	-	hypothetical protein
TAG11138	1208,2740	Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY (EC 2.3.1.n3)
TAG11139	-	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)
TAG11140	1987	Phosphate acetyltransferase (EC 2.3.1.8)
TAG11141	-	TPR domain protein
TAG11142	-	hypothetical protein
TAG11143	-	hypothetical protein
TAG11144	-	hypothetical protein
TAG11145	-	hypothetical protein
TAG11146	-	hypothetical protein
TAG11147	1545,850	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
TAG11148	-	hypothetical protein
TAG11149	2301	Spore germination endopeptidase Gpr (EC 3.4.24.78)
TAG11150	-	hypothetical protein
TAG11151	-	hypothetical protein
TAG11152	-	hypothetical protein
TAG11153	-	hypothetical protein
TAG11154	-	hypothetical protein
TAG11155	-	hypothetical protein
TAG11156	-	hypothetical protein
TAG11157	-	Regulatory protein RecX
TAG11158	-	hypothetical protein
TAG11159	-	protein of unknown function DUF58
TAG11160	-	FIG001454: Transglutaminase-like enzymes, putative cysteine proteases
TAG11161	-	Uncharacterized protein CA_C2659
TAG11162	-	hypothetical protein
TAG11163	-	type IV pilus assembly PilZ
TAG11164	-	hypothetical protein
TAG11165	-	hypothetical protein
TAG11166	-	hypothetical protein
TAG11167	-	hypothetical protein
TAG11168	-	hypothetical protein
TAG11169	-	hypothetical protein
TAG11170	-	Spore coat protein CotS
TAG11171	-	Spore coat protein CotI
TAG11172	-	Lipopolysaccharide 1,2-N-acetylglucosaminetransferase (EC 2.4.1.56)
TAG11173	-	hypothetical protein
TAG11174	-	hypothetical protein
TAG11175	-	hypothetical protein
TAG11176	-	hypothetical protein
TAG11177	-	hypothetical protein
TAG11178	-	prepilin-type cleavage/methylation
TAG11179	-	hypothetical protein
TAG11180	-	fimbrial assembly protein
TAG11181	-	prepilin-type cleavage/methylation
TAG11182	-	prepilin-type cleavage/methylation
TAG11183	2398	Type IV fimbrial assembly, ATPase PilB
TAG11184	-	hypothetical protein
TAG11185	-	hypothetical protein
TAG11186	-	type IV pilus assembly PilZ
TAG11187	-	hypothetical protein
TAG11188	-	SEC-C motif containing protein
TAG11189	-	hypothetical protein
